OBJECTID,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Style,Vehicle Colour,Vehicle Value,Weekday,Recovered,Neighbourhood,Ward,Sector,Reported Date,Occurred Date,Year,Intersection,Division,Census Tract,Time of Day,Councillor,Reported Hour,Occurred Hour,x,y
5432,2022,RAM TRUCKS,,Truck,RED,,Thursday,N,Hunt Club South Industrial,Ward 9 - Knoxdale-Merivale,Sector 17,12/8/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"WEST HUNT CLUB RD, ROYDON PL, SUNDERLAND ST",West,5050130.01,Afternoon,Sean Devine,1800,1400,365973.8971,5022168.4953
5433,2022,DODGE,,Automobile,BLK,,Thursday,Y,Bridlewood - Emerald Meadows,Ward 23 - Kanata South,Sector 13,12/8/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"EQUESTRIAN DR, EQUESTRIAN DR",West,5050161.05,Night,Allan Hubley,400,400,355196.8248,5016154.4375
5434,2014,JEEP (1989 AND AFTER),CHEROKEE,Suv,RED,,Wednesday,Y,Centretown,Ward 14 - Somerset,Sector 23,12/8/2022 5:00:00 AM,12/7/2022 5:00:00 AM,2022,"BANK ST, FRANK ST",Central,5050038.00,Evening,Ariel Troster,800,2000,367894.0066,5030604.212
5435,2021,JEEP (1989 AND AFTER),,Automobile,GRY,65000,Thursday,Y,Orléans Village - Chateauneuf,Ward 2 - Orléans West-Innes,Sector 31,12/8/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"CHAMPNEUF DR, KINDERSLEY AVE",East,5050125.05,Night,Laura Dudas,800,300,381706.9408,5035986.5664
5436,2022,DODGE,DURANGO,Suv,WHI,,Thursday,N,Orléans Chapel Hill South,Ward 19 - Orléans South-Navan,Sector 31,12/8/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"FRANK BENDER ST, INNES RD",East,5050125.06,Morning,Catherine Kitts,1400,1100,382124.2986,5035259.8882
5437,2021,JEEP (1989 AND AFTER),,Suv,BLK,,Wednesday,N,Playfair Park - Lynda Park - Guildwood Estates,Ward 18 - Alta Vista,Sector 34,12/8/2022 5:00:00 AM,12/7/2022 5:00:00 AM,2022,"AMBERDALE CRES, BRIAR HILL DR N",East,5050007.03,Afternoon,Marty Carr,800,1700,371458.7106,5027282.5588
5438,2020,JEEP (1989 AND AFTER),,Truck,RED,,Wednesday,N,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,12/8/2022 5:00:00 AM,12/7/2022 5:00:00 AM,2022,"GIANT CEDARS CRES, SANDY FOREST PL",East,5050126.06,Evening,Steve Desroches,800,2200,368862.6274,5015649.0172
5439,2022,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,GRY,,Thursday,Y,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,Ward 9 - Knoxdale-Merivale,Sector 17,12/8/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"BRISBANE RD, SILVERWOOD RD",West,5050130.01,Night,Sean Devine,400,400,366936.4056,5020825.2185
5440,2021,JEEP (1989 AND AFTER),,Automobile,RED,,Thursday,N,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 1 - Orléans East-Cumberland,Sector 31,12/8/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"BOAKE ST, GARDENWAY DR",East,5050170.13,Night,Matthew Luloff,1200,400,384808.8122,5036841.6081
5441,2020,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,BLUDBL,50000,Thursday,Y,Rockcliffe - Manor Park,Ward 13 - Rideau-Rockcliffe,Sector 25,12/8/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"JEFFREY AVE, ST. LAURENT BLVD",Central,5050059.00,,Rawlson King,600,,370956.8996,5035235.6027
5442,2021,JEEP (1989 AND AFTER),WRANGLER,Suv,GRY,65000,Thursday,Y,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,12/8/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"HONEYWOOD CRT, SUGAR MAPLE DR",East,5050126.05,Night,Steve Desroches,700,500,367948.7514,5015157.4044
5443,2021,JEEP (1989 AND AFTER),,Automobile,GRY,,Thursday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,12/8/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"AQUARIUM AVE, AQUARIUM AVE",East,5050171.09,Night,Catherine Kitts,300,300,383558.2542,5034280.3752
5444,2018,"HONDA/AMERICAN HONDA MOTOR CO.,",ACCORD,Automobile,WHI,,Wednesday,Y,Centrepointe,Ward 8 - College,Sector 15,12/9/2022 5:00:00 AM,11/30/2022 5:00:00 AM,2022,"CENTREPOINTE DR, HEMMINGWOOD WAY W",West,5050137.05,Evening,Laine Johnson,1600,1900,361701.8756,5022998.5002
5445,2021,JEEP (1989 AND AFTER),WRANGLER,Automobile,BLK,,Friday,Y,Stittsville,Ward 6 - Stittsville,Sector 13,12/9/2022 5:00:00 AM,12/9/2022 5:00:00 AM,2022,"PROUD WALK, PURCHASE CRES",West,5050151.06,Night,Glen Gower,200,200,350561.3005,5012248.5116
5446,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Suv,WHI,,Friday,N,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 1 - Orléans East-Cumberland,Sector 31,12/9/2022 5:00:00 AM,12/9/2022 5:00:00 AM,2022,"CABARET LANE, MARSALA CRES S",East,5050170.09,,Matthew Luloff,600,,383889.9474,5037139.5642
5447,2007,KUBOTA TRACTOR CORP.,,Other,ONG,,Thursday,Y,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,12/9/2022 5:00:00 AM,12/8/2022 5:00:00 AM,2022,"BORBRIDGE AVE, HAWKESWOOD DR",East,5050126.04,Afternoon,Steve Desroches,1300,1700,368460.8934,5014289.6627
5448,2020,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,WHI,,Saturday,N,Bridlewood - Emerald Meadows,Ward 23 - Kanata South,Sector 13,12/10/2022 5:00:00 AM,12/10/2022 5:00:00 AM,2022,"EVERGLADE WAY, HAWKBIRCH ST",West,5050161.06,Night,Allan Hubley,1100,100,356315.0056,5015386.9465
5449,2022,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,GRY,55000,Saturday,N,Bridlewood - Emerald Meadows,Ward 23 - Kanata South,Sector 13,12/10/2022 5:00:00 AM,12/10/2022 5:00:00 AM,2022,"EMERALD MEADOWS DR, PEBBLE CREEK CRES E",West,5050161.06,Night,Allan Hubley,800,0,355286.8236,5015420.4317
5450,2022,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,BLU,60000,Saturday,Y,Bridlewood - Emerald Meadows,Ward 23 - Kanata South,Sector 13,12/10/2022 5:00:00 AM,12/10/2022 5:00:00 AM,2022,"MEADOWBREEZE DR, PINELOCK ST",West,5050161.06,Night,Allan Hubley,300,300,356405.2705,5015509.7541
5451,2021,RAM TRUCKS,,Truck,RED,,Saturday,N,Hunt Club Upper -Blossom Park - Timbermill,Ward 10 - Gloucester-Southgate,Sector 35,12/10/2022 5:00:00 AM,12/10/2022 5:00:00 AM,2022,"FIRST (1ST) ST, ROSEBELLA AVE",East,5050123.02,Night,Jessica Bradley,900,500,372603.2968,5023188.8859
5452,2020,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Suv,BLK,,Saturday,N,Orléans Chapel Hill South,Ward 19 - Orléans South-Navan,Sector 31,12/10/2022 5:00:00 AM,12/10/2022 5:00:00 AM,2022,"LEITA PL, PERCIFOR WAY",East,5050125.06,Night,Catherine Kitts,1100,100,381220.7858,5032654.0779
5453,2016,GENERAL MOTORS CORP.,SIERRA,Truck,BLK,,Saturday,Y,Stittsville,Ward 5 - West Carleton-March,Sector 13,12/10/2022 5:00:00 AM,12/10/2022 5:00:00 AM,2022,"WALGREEN RD N, WESTBROOK RD N",West,5050300.00,Evening,Clarke Kelly,200,2300,347507.7638,5015218.442
5454,2022,RAM TRUCKS,,Truck,BLK,,Saturday,N,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,12/10/2022 5:00:00 AM,12/10/2022 5:00:00 AM,2022,"FIDDLEHEAD ST, SHASTA ST",East,5050126.03,Night,Steve Desroches,800,300,375835.486,5021000.1979
5455,2021,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,Suv,BLK,,Sunday,Y,Overbrook - McArthur,Ward 13 - Rideau-Rockcliffe,Sector 25,12/11/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,"COVENTRY RD, 230 W OF ST. LAURENT BLVD, ST. LAURENT SC EAST",Central,5050012.00,Morning,Rawlson King,200,900,372080.927,5031932.4512
5456,2020,"HONDA/AMERICAN HONDA MOTOR CO.,",,Automobile,WHI,,Sunday,N,Glen Cairn - Kanata South Business Park,Ward 23 - Kanata South,Sector 13,12/11/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,"ROMINA ST, ARRITA ST",West,5050151.08,Night,Allan Hubley,1500,300,354670.2788,5015047.1059
5457,2019,FORD,ESCAPE,Automobile,BLK,32000,Saturday,Y,Overbrook - McArthur,Ward 12 - Rideau-Vanier,Sector 25,12/11/2022 5:00:00 AM,12/10/2022 5:00:00 AM,2022,"JEANNE MANCE ST, SAVARD AVE",Central,5050101.00,Morning,Stéphanie Plante,300,900,370274.2677,5032914.4231
5458,2018,MERCEDES-BENZ,,Automobile,BLK,,Sunday,Y,Byward Market,Ward 12 - Rideau-Vanier,Sector 24,12/11/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,"GEORGE ST, SUSSEX DR",Central,5050054.00,Morning,Stéphanie Plante,900,800,367869.4089,5032129.6883
5459,2022,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,Automobile,BLK,,Sunday,N,Bridlewood - Emerald Meadows,Ward 23 - Kanata South,Sector 13,12/11/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,"FOXHALL WAY, KINGBROOK DR",West,5050161.05,Night,Allan Hubley,1400,400,355447.7617,5016544.9026
5460,2020,"HONDA/AMERICAN HONDA MOTOR CO.,",,Suv,WHI,,Sunday,Y,Elmvale - Eastway - Riverview - Riverview Park West,Ward 18 - Alta Vista,Sector 33,12/12/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,"DAKOTA AVE, HALIFAX DR",East,5050008.00,Afternoon,Marty Carr,1100,1500,373561.6171,5027958.1489
5461,2019,DODGE,RAM 1500 PU,Truck,BLK,75000,Sunday,N,Orléans Central,Ward 2 - Orléans West-Innes,Sector 31,12/12/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,"GREY NUNS DR, 70M NORTH OF HARVEST CRES",East,5050124.01,Evening,Laura Dudas,800,2000,379732.9281,5036831.5833
5462,2013,DODGE,,Automobile,,,Friday,N,East Industrial,Ward 18 - Alta Vista,Sector 33,12/12/2022 5:00:00 AM,12/9/2022 5:00:00 AM,2022,"TERMINAL AVE, STEAMLINE ST",East,5050011.01,Morning,Marty Carr,1100,1000,371178.5277,5030870.4351
5463,2022,,,Automobile,GRY,35000,Monday,N,Chapman Mills - Rideau Crest - Davidson Heights,Ward 24 - Barrhaven East,Sector 16,12/12/2022 5:00:00 AM,12/12/2022 5:00:00 AM,2022,"WHITEWATER ST, WOODROFFE AVE",West,5050141.13,Morning,Wilson Lo,1000,1000,366461.7794,5014528.9192
5464,2014,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Suv,GRY,,Wednesday,N,Carlingwood West - Glabar Park - McKellar Heights,Ward 7 - Bay,Sector 14,12/12/2022 5:00:00 AM,12/7/2022 5:00:00 AM,2022,"CARLING AVE, HARTLEIGH AVE",West,5050031.00,Morning,Theresa Kavanagh,200,700,361400.8758,5025512.5217
5465,2011,FORD,ESCAPE,Automobile,GLD,6000,Saturday,Y,Britannia Village,Ward 7 - Bay,Sector 14,12/12/2022 5:00:00 AM,12/10/2022 5:00:00 AM,2022,"LINCOLN HEIGHTS RD, REGINA ST",West,5050030.00,Afternoon,Theresa Kavanagh,700,1700,360731.1785,5025684.8464
5466,2021,,,Automobile,GRY,60000,Monday,N,Glen Cairn - Kanata South Business Park,Ward 6 - Stittsville,Sector 13,12/12/2022 5:00:00 AM,12/12/2022 5:00:00 AM,2022,"HALIBURTON HTS,RELIANCE RIDGE",West,5050151.08,Night,Glen Gower,500,500,353307.0592,5014679.2226
5467,2009,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Automobile,BRNGLD,8000,Monday,Y,Pineview,Ward 11 - Beacon Hill-Cyrville,Sector 32,12/12/2022 5:00:00 AM,12/12/2022 5:00:00 AM,2022,"AMBROSE DR S, FOXWELL ST S",East,5050122.02,Evening,Tim Tierney,1900,1900,374416.9229,5031464.5603
5468,2020,JEEP (1989 AND AFTER),GRAND CHEROKEE,Automobile,SIL,53000,Monday,N,Bridlewood - Emerald Meadows,Ward 23 - Kanata South,Sector 13,12/13/2022 5:00:00 AM,12/12/2022 5:00:00 AM,2022,"BLUEGRASS DR, FOXLEIGH CRES",West,5050161.05,Evening,Allan Hubley,900,1900,354840.8227,5016167.4375
5469,2022,MERCEDES-BENZ,,Suv,BLK,52500,Tuesday,Y,Hunt Club - Ottawa Airport,Ward 10 - Gloucester-Southgate,Sector 35,12/13/2022 5:00:00 AM,12/13/2022 5:00:00 AM,2022,"AIRPORT PARKWAY PRIV, TRACKER PRIV",East,5050127.00,Morning,Jessica Bradley,800,800,370343.1152,5020748.3233
5470,2021,DODGE,RAM 1500 PU,Truck,RED,,Tuesday,Y,Richmond,Ward 21 - Rideau-Jock,Sector 12,12/13/2022 5:00:00 AM,12/13/2022 5:00:00 AM,2022,"QUEENSTON DR, REGAL CRES",West,5050151.03,Night,David Brown,600,500,357178.9662,5007007.588
5471,2022,DODGE,RAM 1500 PU,Truck,BLK,70000,Wednesday,N,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata North Business Park,Ward 6 - Stittsville,Sector 13,12/14/2022 5:00:00 AM,12/14/2022 5:00:00 AM,2022,"FRANK FINNIGAN WAY, PALLADIUM DR",West,5050160.03,Evening,Glen Gower,200,1800,349911.7896,5017527.4545
5472,2020,DODGE,RAM 1500 PU,Truck,BLK,,Wednesday,Y,Katimavik - Hazeldean,Ward 4 - Kanata North,Sector 13,12/14/2022 5:00:00 AM,12/14/2022 5:00:00 AM,2022,"TRANSITWAY, TRANSITWAY, TRANSITWAY",West,5050160.06,Afternoon,Cathy Curry,1600,1200,351383.7044,5019082.0601
5473,2022,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Automobile,GRY,,Wednesday,N,New Barrhaven - New Development - Stonebridge,Ward 24 - Barrhaven East,Sector 16,12/14/2022 5:00:00 AM,12/14/2022 5:00:00 AM,2022,"SEDONA ST, ROYAL FIELD CRES",West,5050141.05,Night,Wilson Lo,700,500,365099.8821,5017688.4446
5474,2020,DODGE,RAM 1500 PU,Automobile,BLK,,Tuesday,N,New Barrhaven - New Development - Stonebridge,Ward 24 - Barrhaven East,Sector 16,12/14/2022 5:00:00 AM,12/13/2022 5:00:00 AM,2022,"BOULDER WAY, TAMARACK PL",West,5050141.05,Afternoon,Wilson Lo,700,1700,364422.8852,5017015.4502
5475,2021,"HONDA/AMERICAN HONDA MOTOR CO.,",,Automobile,GRY,,Wednesday,Y,Crestview - Meadowlands,Ward 8 - College,Sector 17,12/14/2022 5:00:00 AM,12/14/2022 5:00:00 AM,2022,"WOLMSLEY CRES, RIDGEPARK PRIV",West,5050134.00,Evening,Laine Johnson,200,2000,364829.9332,5023089.536
5476,,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Automobile,BLU,,Tuesday,Y,Chapman Mills - Rideau Crest - Davidson Heights,Ward 24 - Barrhaven East,Sector 16,12/14/2022 5:00:00 AM,12/13/2022 5:00:00 AM,2022,"BAKEWELL CRES, CHARLESTON ST E",West,5050141.13,Afternoon,Wilson Lo,800,1700,366944.0405,5014769.0306
5477,2019,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Automobile,WHI,,Thursday,N,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,12/15/2022 5:00:00 AM,12/15/2022 5:00:00 AM,2022,"MEMORIAL GROVE, QUARTET AVE",East,5050126.04,,Steve Desroches,1000,,369387.8171,5014735.4006
5478,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",TACOMA,Automobile,GRY,45000,Thursday,Y,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,12/15/2022 5:00:00 AM,12/15/2022 5:00:00 AM,2022,"FERNSIDE ST, LOOSESTRIFE WAY",East,5050126.03,Morning,Steve Desroches,700,700,376052.8052,5021265.9861
5479,2021,JEEP (1989 AND AFTER),WRANGLER,Automobile,GRY,50000,Wednesday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 1 - Orléans East-Cumberland,Sector 31,12/15/2022 5:00:00 AM,12/14/2022 5:00:00 AM,2022,"VALIN ST, GLANDRIEL CRES W",East,5050171.05,Afternoon,Matthew Luloff,700,1700,386737.956,5037772.5139
5480,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Automobile,GRY,65000,Thursday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,12/15/2022 5:00:00 AM,12/15/2022 5:00:00 AM,2022,"BOIS VERT PL, AQUAVIEW DR",East,5050171.10,Night,Catherine Kitts,600,300,384540.3001,5035758.6373
5481,2019,"TOYOTA/ TOYOTA MOTOR CO., LTD.",TUNDRA,Truck,GRY,,Thursday,N,Manotick East,Ward 20 - Osgoode,Sector 36,12/15/2022 5:00:00 AM,12/15/2022 5:00:00 AM,2022,"DOWNEY RD, RIDEAU RD",East,5050126.04,,George Darouze,1000,,371850.9227,5014591.4403
5482,2022,CHEVROLET,,Motorcycle,WHI,,Thursday,Y,Westboro,Ward 15 - Kitchissippi,Sector 21,12/15/2022 5:00:00 AM,12/15/2022 5:00:00 AM,2022,"ATHLONE AVE, RICHMOND RD",Central,5050033.01,Night,Jeff Leiper,400,400,363454.4901,5028439.0741
5483,2020,"HONDA/AMERICAN HONDA MOTOR CO.,",,Automobile,GRY,,Thursday,N,Playfair Park - Lynda Park - Guildwood Estates,Ward 18 - Alta Vista,Sector 34,12/15/2022 5:00:00 AM,12/15/2022 5:00:00 AM,2022,"DORSET DR, PLAYFAIR DR",East,5050007.01,Afternoon,Marty Carr,1600,1300,371452.9171,5027954.5391
5484,,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Automobile,WHI,,Thursday,N,Whitehaven - Queensway Terrace North,Ward 7 - Bay,Sector 14,12/15/2022 5:00:00 AM,12/15/2022 5:00:00 AM,2022,"GEORGINA DR, ROSEWOOD AVE",West,5050025.00,Night,Theresa Kavanagh,700,500,361155.8739,5025133.518
5485,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,BLU,,Friday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 1 - Orléans East-Cumberland,Sector 31,12/16/2022 5:00:00 AM,12/16/2022 5:00:00 AM,2022,"ORCHARDVIEW AVE, GARDENWAY DR",East,5050170.08,Night,Matthew Luloff,500,500,384735.9533,5036805.5571
5486,2020,JEEP (1989 AND AFTER),GRAND CHEROKEE,Automobile,BLK,,Friday,N,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,12/16/2022 5:00:00 AM,12/16/2022 5:00:00 AM,2022,"PENNYROYAL CRES, DAMASK AVE",East,5050171.10,Night,Catherine Kitts,1400,100,386860.008,5035953.9723
5487,2022,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,BLU,75000,Friday,Y,Cityview - Skyline - Fisher Heights,Ward 9 - Knoxdale-Merivale,Sector 17,12/16/2022 5:00:00 AM,12/16/2022 5:00:00 AM,2022,"OAKWOOD AVE, HILLIARD AVE",West,5050132.00,Night,Sean Devine,1500,300,366226.2851,5025661.1584
5488,2018,,,Other,YEL,,Thursday,Y,Greely,Ward 20 - Osgoode,Sector 36,12/16/2022 5:00:00 AM,11/24/2022 5:00:00 AM,2022,"ALBION RD, TULLAMORE ST",East,5050126.04,Afternoon,George Darouze,1400,1200,375645.861,5015400.657
5489,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,BLU,,Friday,Y,Orléans North West,Ward 2 - Orléans West-Innes,Sector 31,12/16/2022 5:00:00 AM,12/16/2022 5:00:00 AM,2022,"DECARIE DR, JEANNE D'ARC BLVD",East,5050124.02,Night,Laura Dudas,500,500,380868.928,5038508.592
5490,2021,VOLKSWAGEN,JETTA,Automobile,SIL,,Friday,N,Centretown,Ward 14 - Somerset,Sector 23,12/16/2022 5:00:00 AM,12/16/2022 5:00:00 AM,2022,"METCALFE ST, QUEEN ST",Central,5050048.00,Morning,Ariel Troster,1200,900,367650.842,5031680.8088
5491,2021,JEEP (1989 AND AFTER),WRANGLER,Suv,WHI,,Friday,N,Orléans Village - Chateauneuf,Ward 2 - Orléans West-Innes,Sector 31,12/17/2022 5:00:00 AM,12/16/2022 5:00:00 AM,2022,"ASHMONT ST, SUMMERFIELDS CRES E",East,5050125.09,Evening,Laura Dudas,800,2200,380526.9388,5034752.5636
5492,2011,NISSAN,,Automobile,WHI,,Saturday,N,Billings Bridge - Alta Vista,Ward 18 - Alta Vista,Sector 34,12/17/2022 5:00:00 AM,12/17/2022 5:00:00 AM,2022,"HIGHLAND TER, SMYTH RD",East,5050006.00,Morning,Marty Carr,1300,800,371360.7859,5029161.1978
5493,2021,JEEP (1989 AND AFTER),,Automobile,GRY,,Saturday,Y,Westboro,Ward 15 - Kitchissippi,Sector 21,12/17/2022 5:00:00 AM,12/17/2022 5:00:00 AM,2022,"KIRKWOOD AVE, MACY BLVD",Central,5050033.02,,Jeff Leiper,700,,364180.2091,5027714.7043
5494,2020,JEEP (1989 AND AFTER),,Suv,GRY,,Friday,N,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,12/17/2022 5:00:00 AM,12/16/2022 5:00:00 AM,2022,"DECOEUR, PROMENADE,AMBERWING PRIV",East,5050171.09,Evening,Catherine Kitts,600,2200,383395.2788,5034032.6264
5495,2019,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Automobile,RED,,Saturday,Y,Westboro,Ward 15 - Kitchissippi,Sector 21,12/18/2022 5:00:00 AM,12/17/2022 5:00:00 AM,2022,"CLEARVIEW AVE, REMIC AVE",Central,5050045.00,Evening,Jeff Leiper,800,2000,363549.1964,5029262.9048
5496,,MERCEDES-BENZ,E320,Automobile,SIL,5000,Sunday,N,Vanier South,Ward 13 - Rideau-Rockcliffe,Sector 25,12/18/2022 5:00:00 AM,12/11/2022 5:00:00 AM,2022,"NORANDA AVE, ST. LAURENT BLVD",Central,5050061.00,Afternoon,Rawlson King,1500,1600,371639.9927,5033582.7795
5497,2020,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,BLU,,Saturday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 1 - Orléans East-Cumberland,Sector 31,12/18/2022 5:00:00 AM,12/17/2022 5:00:00 AM,2022,"COMO CRES, TRENHOLM LANE",East,5050170.12,Evening,Matthew Luloff,1100,2200,384980.1544,5037947.4158
5498,,DODGE,CARAVAN,Automobile,BGE,,Sunday,Y,Ledbury - Heron Gate - Ridgemont - Elmwood,Ward 10 - Gloucester-Southgate,Sector 34,12/18/2022 5:00:00 AM,12/18/2022 5:00:00 AM,2022,"LILIBET CRES N, ALBION RD",East,5050001.01,Night,Jessica Bradley,100,100,371101.3274,5026190.4915
5499,2020,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Automobile,ONG,,Sunday,Y,East Industrial,Ward 18 - Alta Vista,Sector 33,12/18/2022 5:00:00 AM,12/18/2022 5:00:00 AM,2022,"INDUSTRIAL AVE, RIVERSIDE DR",East,5050011.03,Afternoon,Marty Carr,1700,1700,370684.9095,5030591.5616
5500,,JEEP (1989 AND AFTER),WRANGLER,Automobile,BLK,,Sunday,N,Richmond,Ward 21 - Rideau-Jock,Sector 12,12/18/2022 5:00:00 AM,12/18/2022 5:00:00 AM,2022,"FOWLER ST, MARTIN ST",West,5050151.03,Night,David Brown,800,500,356798.8061,5005744.3445
5501,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Suv,BLU,,Saturday,N,Westboro,Ward 15 - Kitchissippi,Sector 21,12/18/2022 5:00:00 AM,12/17/2022 5:00:00 AM,2022,"CLEARVIEW AVE, REMIC AVE",Central,5050045.00,Evening,Jeff Leiper,1100,1800,363549.1964,5029262.9048
5502,2021,JEEP (1989 AND AFTER),WRANGLER,Suv,GRN,,Saturday,N,Richmond,Ward 21 - Rideau-Jock,Sector 12,12/18/2022 5:00:00 AM,12/17/2022 5:00:00 AM,2022,"FOWLER ST, MARTIN ST",West,5050151.03,Evening,David Brown,1200,2200,356798.8061,5005744.3445
5503,2021,JEEP (1989 AND AFTER),WRANGLER,Automobile,GRY,,Sunday,N,Richmond,Ward 21 - Rideau-Jock,Sector 12,12/18/2022 5:00:00 AM,12/18/2022 5:00:00 AM,2022,"MEYNELL RD, PELHAM CRES, TERRIER CIR",West,5050151.03,Morning,David Brown,800,800,356174.7209,5005228.325
5504,2021,JEEP (1989 AND AFTER),WRANGLER,Suv,RED,,Saturday,Y,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata North Business Park,Ward 4 - Kanata North,Sector 13,12/18/2022 5:00:00 AM,12/17/2022 5:00:00 AM,2022,"KEYROCK DR, MIRO WAY",West,5050160.03,Evening,Cathy Curry,1300,2200,349233.5879,5020480.3441
5505,2020,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,WHI,,Sunday,N,Bells Corners East,Ward 8 - College,Sector 15,12/18/2022 5:00:00 AM,12/18/2022 5:00:00 AM,2022,"BONNER ST, VANIER RD",West,5050136.02,Night,Laine Johnson,1200,300,357352.7544,5020722.9019
5506,2007,KIA MOTORS CORPORATION,RIO,Automobile,ONG,4000,Sunday,N,Ottawa East,Ward 17 - Capital,Sector 22,12/18/2022 5:00:00 AM,12/18/2022 5:00:00 AM,2022,"HWY 417 NICHOLAS IC118R35, HWY 417 NICHOLAS IC118R45",Central,5050015.00,Night,Shawn Menard,400,400,369539.9048,5031067.5666
5507,2022,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,GRY,,Sunday,N,Billings Bridge - Alta Vista,Ward 18 - Alta Vista,Sector 34,12/18/2022 5:00:00 AM,12/18/2022 5:00:00 AM,2022,"CROCUS AVE, KILBORN AVE",East,5050005.00,Night,Marty Carr,800,500,370275.4105,5027739.6788
5508,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Suv,BLK,50000,Monday,N,Chapman Mills - Rideau Crest - Davidson Heights,Ward 24 - Barrhaven East,Sector 16,12/19/2022 5:00:00 AM,12/19/2022 5:00:00 AM,2022,"BEARMAN ST, ROCKY HILL DR",West,5050141.13,Night,Wilson Lo,700,400,366874.4255,5014447.0015
